price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh
83.55,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.92,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.53,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.1,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.95,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.82,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.66,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
50.64,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.91,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.39,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.83,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.85,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,510.13843505384784,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.72,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
34.68,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.14,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.26,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.35,0.05131670194948623,0.10263340389897246,0.10818510677891963,0.0,0.10263340389897246,0.0,-2.300015370119831,507.83841968372803,0.0,0.0,0.10818510677891963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.2,0.5256583509747431,1.0513167019494862,1.0,0.0,0.9486832980505138,0.0,-19.08,488.75841968372805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.0,2.0,1.0,0.0,0.9486832980505138,0.0,-19.89,468.86841968372806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.81,1.0,2.0,0.0,0.0,0.0,0.0,0.0,468.86841968372806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.82,1.0,2.0,0.0,0.0,0.0,0.0,0.0,468.86841968372806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.72,1.0,2.0,0.0,0.0,0.0,0.0,0.0,468.86841968372806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.58,0.4729537233052701,0.9459074466105402,0.0,1.0,0.0,1.0540925533894598,38.199999999999996,507.06841968372805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.08,-0.0,-0.0,0.0,0.8973665961010275,0.0,0.9459074466105402,31.138620884705656,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
34.69,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
