price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,objective,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh
98.1075,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,57568.92281448047,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.465,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,57568.92281448047,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.93,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,57568.92281448047,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.4075,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,57568.92281448047,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.55,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,57568.92281448047,0.08,0.0,0.0,0.0,0.08,12.733600000000001,0.08,12.733600000000001,0.08,0.08
136.3425,0.06791865966537017,0.13583731933074034,0.0,0.0,0.13583731933074034,0.0,-19.324619973649924,-19.324619973649924,57549.59819450682,0.3175,0.14318510677891952,0.0,0.0,0.3175,42.85059375,0.3175,42.85059375,0.17431489322108049,0.17431489322108049
122.1675,0.3560812114482137,0.7121624228964274,0.0,0.0,0.576325103565687,0.0,-73.37840624999998,-73.37840624999998,57476.21978825682,0.6074999999999999,0.6074999999999999,0.0,0.0,0.6074999999999999,73.37840625,0.6074999999999999,73.37840625,0.0,0.0
108.6875,0.5695349535095793,1.1390699070191586,0.0,0.0,0.42690748412273116,0.0,-48.288374999999995,-48.288374999999995,57427.931413256825,0.44999999999999996,0.44999999999999996,0.0,0.0,0.44999999999999996,48.288374999999995,0.44999999999999996,48.288374999999995,0.0,0.0
102.9975,0.7580857589971189,1.5161715179942379,0.0,0.0,0.3771016109750792,0.0,-40.392956250000005,-40.392956250000005,57387.53845700683,0.3975,0.3975,0.0,0.0,0.3975,40.392956250000005,0.3975,40.392956250000005,0.0,0.0
106.3775,0.9134326490528906,1.8268652981057811,0.0,0.0,0.31069378011154325,0.0,-34.38668125,-34.38668125,57353.15177575683,0.3275,0.3275,0.0,0.0,0.3275,34.38668125,0.3275,34.38668125,0.0,0.0
122.5475,1.0,2.0,0.0,0.0,0.17313470189421876,0.0,-22.11306875,-22.11306875,57331.03870700683,0.1825,0.1825,0.0,0.0,0.1825,22.11306875,0.1825,22.11306875,0.0,0.0
147.2725,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57331.03870700683,0.12,0.0,0.0,0.0,0.12,17.5071,0.12,17.5071,0.12,0.12
223.3,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,57331.03870700683,0.07,0.0,0.0,0.0,0.07,15.534400000000003,0.07,15.534400000000003,0.07,0.07
404.9575,0.5270462766947299,1.0540925533894598,-0.0,0.8973665961010275,0.0,0.9459074466105402,362.1569674379624,362.1569674379624,57693.195674444796,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
407.205,-0.0,-0.0,-0.0,1.0,0.0,1.0540925533894598,405.825,405.825,58099.02067444479,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
225.48,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.04,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.8575,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.36,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.4625,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.865,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.6825,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.6175,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.8325,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.2825,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.7075,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.5775,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.88,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58099.02067444479,0.0075,0.0,0.0,0.0,0.0075,1.90875,0.0075,1.90875,0.0075,0.0075
172.915,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58099.02067444479,0.21749999999999997,0.0,0.0,0.0,0.21749999999999997,37.3088625,0.21749999999999997,37.3088625,0.21749999999999997,0.21749999999999997
138.14,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,0.5700000000000001,-0.0,0.0,-0.0,0.5700000000000001,77.95320000000001,0.5700000000000001,77.95320000000001,0.5700000000000001,0.5700000000000001
119.825,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,58099.02067444479,0.9075,0.0,0.0,0.0,0.9075,107.4888375,0.9075,107.4888375,0.9075,0.9075
112.4625,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58099.02067444479,1.1325,-0.0,0.0,-0.0,1.1325,125.80093125000002,1.1325,125.80093125000002,1.1325,1.1325
104.73,0.4743416490252569,0.9486832980505138,0.0,0.0,0.9486832980505138,0.0,-103.35000000000001,-103.35000000000001,57995.670674444795,1.2025,1.0,0.0,0.0,1.2025,124.278375,1.2025,124.278375,0.2024999999999999,0.2024999999999999
103.455,0.9486832980505138,1.8973665961010275,0.0,0.0,0.9486832980505138,0.0,-102.075,-102.075,57893.5956744448,1.0925,1.0,0.0,0.0,1.0925,111.51693750000001,1.0925,111.51693750000001,0.09250000000000003,0.09250000000000003
111.7175,1.0,2.0,0.0,0.0,0.10263340389897246,0.0,-11.936874219219044,-11.936874219219044,57881.65880022558,0.8674999999999999,0.10818510677891963,0.0,0.0,0.8674999999999999,95.71778125,0.8674999999999999,95.71778125,0.7593148932210803,0.7593148932210803
125.2125,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,57881.65880022558,0.5,0.0,0.0,0.0,0.5,61.916250000000005,0.5,61.916250000000005,0.5,0.5
159.875,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,57881.65880022558,0.15,0.0,0.0,0.0,0.15,23.77425,0.15,23.77425,0.15,0.15
213.065,0.5270462766947299,1.0540925533894598,-0.0,0.8973665961010275,0.0,0.9459074466105402,189.95904789564602,189.95904789564602,58071.61784812123,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
217.995,-0.0,-0.0,-0.0,1.0,0.0,1.0540925533894598,216.615,216.615,58288.232848121224,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
152.0125,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.4425,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.1025,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.62,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.6475,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.6225,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.265,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.2325,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.4925,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0775,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.6925,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.275,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58288.232848121224,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.4225,0.0023717082451262844,0.004743416490252569,0.0,0.0,0.004743416490252569,0.0,-0.5702125,-0.5702125,58287.66263562122,0.005,0.005,0.0,0.0,0.005,0.5702125,0.005,0.5702125,0.0,0.0
88.6525,0.03201806130920484,0.06403612261840969,0.0,0.0,0.05929270612815711,0.0,-5.4545312500000005,-5.4545312500000005,58282.208104371224,0.0625,0.0625,0.0,0.0,0.0625,5.4545312500000005,0.0625,5.4545312500000005,0.0,0.0
78.0025,0.13044395348194565,0.2608879069638913,0.0,0.0,0.19685178434548162,0.0,-15.89916875,-15.89916875,58266.30893562122,0.20750000000000002,0.20750000000000002,0.0,0.0,0.20750000000000002,15.899168750000001,0.20750000000000002,15.899168750000001,0.0,0.0
67.96,0.30832207186641697,0.6166441437328339,0.0,0.0,0.35575623676894264,0.0,-24.9675,-24.9675,58241.34143562122,0.375,0.375,0.0,0.0,0.375,24.9675,0.375,24.9675,0.0,0.0
69.0025,0.4933153149862672,0.9866306299725344,0.0,0.0,0.3699864862397004,0.0,-26.372775,-26.372775,58214.96866062122,0.39,0.39,0.0,0.0,0.39,26.372775,0.39,26.372775,0.0,0.0
68.67,0.6190158519779603,1.2380317039559205,0.0,0.0,0.2514010739833862,0.0,-17.83185,-17.83185,58197.13681062122,0.265,0.265,0.0,0.0,0.265,17.831850000000003,0.265,17.831850000000003,0.0,0.0
73.1025,0.6972822240671277,1.3945644481342554,0.0,0.0,0.1565327441783348,0.0,-11.834212500000001,-11.834212500000001,58185.30259812122,0.165,0.165,0.0,0.0,0.165,11.834212500000003,0.165,11.834212500000003,0.0,0.0
84.855,0.7364154101117114,1.4728308202234228,0.0,0.0,0.0782663720891674,0.0,-6.886687500000001,-6.886687500000001,58178.41591062122,0.0825,0.0825,0.0,0.0,0.0825,6.886687500000001,0.0825,6.886687500000001,0.0,0.0
113.125,0.7470880972147796,1.4941761944295593,0.0,0.0,0.02134537420613656,0.0,-2.5142625,-2.5142625,58175.90164812122,0.0225,0.0225,0.0,0.0,0.0225,2.5142625,0.0225,2.5142625,0.0,0.0
128.76,0.7470880972147796,1.4941761944295593,-0.0,0.0,0.0,0.0,0.0,0.0,58175.90164812122,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.365,0.5270462766947299,1.0540925533894598,-0.0,0.4175,0.0,0.44008364104009945,58.0262375,58.0262375,58233.92788562122,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4175
120.8925,0.5270462766947299,1.0540925533894598,-0.0,0.0,0.0,0.0,0.0,0.0,58233.92788562122,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.91,0.5270462766947299,1.0540925533894598,0.0,0.0,-0.0,0.0,0.0,0.0,58233.92788562122,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.3,0.5270462766947299,1.0540925533894598,0.0,0.0,-0.0,0.0,0.0,0.0,58233.92788562122,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.6725,0.5270462766947299,1.0540925533894598,0.0,0.0,-0.0,0.0,0.0,0.0,58233.92788562122,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.8775,0.5270462766947299,1.0540925533894598,0.0,0.0,-0.0,0.0,0.0,0.0,58233.92788562122,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.8775,0.5270462766947299,1.0540925533894598,0.0,0.0,-0.0,0.0,0.0,0.0,58233.92788562122,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.34,0.5270462766947299,1.0540925533894598,0.0,0.0,-0.0,0.0,0.0,0.0,58233.92788562122,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.1375,0.5270462766947299,1.0540925533894598,0.0,0.0,-0.0,0.0,0.0,0.0,58233.92788562122,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.9325,0.5270462766947299,1.0540925533894598,0.0,0.0,-0.0,0.0,0.0,0.0,58233.92788562122,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.16,0.5270462766947299,1.0540925533894598,0.0,0.0,-0.0,0.0,0.0,0.0,58233.92788562122,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.4525,0.5270462766947299,1.0540925533894598,0.0,0.0,-0.0,0.0,0.0,0.0,58233.92788562122,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.675,0.5270462766947299,1.0540925533894598,-0.0,0.0,0.0,0.0,0.0,0.0,58233.92788562122,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.26,0.0,0.0,-0.0,1.0,0.0,1.0540925533894598,142.88,142.88,58376.807885621216,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
129.02,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58376.807885621216,0.07,0.0,0.0,0.0,0.07,8.934800000000003,0.07,8.934800000000003,0.07,0.07
114.07,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58376.807885621216,0.2525,0.0,0.0,0.0,0.2525,28.454225,0.2525,28.454225,0.2525,0.2525
96.4025,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58376.807885621216,0.53,-0.0,0.0,-0.0,0.53,50.36192500000001,0.53,50.36192500000001,0.53,0.53
84.9975,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58376.807885621216,0.9125,-0.0,0.0,-0.0,0.9125,76.30096875000001,0.9125,76.30096875000001,0.9125,0.9125
79.7175,0.4743416490252569,0.9486832980505138,0.0,0.0,0.9486832980505138,0.0,-78.3375,-78.3375,58298.470385621215,1.19,1.0,0.0,0.0,1.19,93.221625,1.19,93.221625,0.18999999999999995,0.18999999999999995
78.895,0.9486832980505138,1.8973665961010275,0.0,0.0,0.9486832980505138,0.0,-77.515,-77.515,58220.955385621215,1.105,1.0,0.0,0.0,1.105,85.654075,1.105,85.654075,0.10499999999999998,0.10499999999999998
80.3175,1.0,2.0,0.0,0.0,0.10263340389897246,0.0,-8.539861866360967,-8.539861866360967,58212.415523754855,0.925,0.10818510677891963,0.0,0.0,0.925,73.0171875,0.925,73.0171875,0.8168148932210804,0.8168148932210804
89.7625,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58212.415523754855,0.64,0.0,0.0,0.0,0.64,56.564800000000005,0.64,56.564800000000005,0.64,0.64
115.775,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58212.415523754855,0.26,0.0,0.0,0.0,0.26,29.742700000000003,0.26,29.742700000000003,0.26,0.26
129.31,0.5270462766947299,1.0540925533894598,-0.0,0.8973665961010275,0.0,0.9459074466105402,114.80010863920445,114.80010863920445,58327.21563239406,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
130.69,-0.0,-0.0,-0.0,1.0,0.0,1.0540925533894598,129.31,129.31,58456.525632394056,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116.9875,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,58456.525632394056,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.055,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,58456.525632394056,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.1825,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58456.525632394056,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.4975,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58456.525632394056,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.615,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58456.525632394056,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.86,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58456.525632394056,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.8125,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58456.525632394056,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.3375,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58456.525632394056,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.35,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58456.525632394056,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.315,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58456.525632394056,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.955,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58456.525632394056,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.4725,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,58456.525632394056,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.5475,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,58456.525632394056,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.2425,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58456.525632394056,0.0425,0.0,0.0,0.0,0.0425,4.286656250000001,0.0425,4.286656250000001,0.0425,0.0425
91.4675,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,58456.525632394056,0.195,0.0,0.0,0.0,0.195,17.567062500000002,0.195,17.567062500000002,0.195,0.195
80.7875,0.2063386173259867,0.4126772346519734,0.0,0.0,0.4126772346519734,0.0,-34.54226249999999,-34.54226249999999,58421.98336989406,0.43499999999999994,0.43499999999999994,0.0,0.0,0.43499999999999994,34.54226249999999,0.43499999999999994,34.54226249999999,0.0,0.0
73.9425,0.5039880020893354,1.0079760041786707,0.0,0.0,0.5952987695266974,0.0,-45.532968749999995,-45.532968749999995,58376.45040114406,0.6275,0.6275,0.0,0.0,0.6275,45.532968749999995,0.6275,45.532968749999995,0.0,0.0
67.5325,0.7530173678275952,1.5060347356551904,0.0,0.0,0.49805873147651974,0.0,-34.7300625,-34.7300625,58341.72033864406,0.525,0.525,0.0,0.0,0.525,34.7300625,0.525,34.7300625,0.0,0.0
72.3,0.9415681733151349,1.8831363466302697,0.0,0.0,0.3771016109750792,0.0,-28.190700000000003,-28.190700000000003,58313.52963864406,0.3975,0.3975,0.0,0.0,0.3975,28.190700000000003,0.3975,28.190700000000003,0.0,0.0
83.5,1.0,2.0,0.0,0.0,0.11686365336973026,0.0,-10.115960968684888,-10.115960968684888,58303.41367767537,0.40750000000000003,0.12318510677891972,0.0,0.0,0.40750000000000003,33.4639,0.40750000000000003,33.4639,0.2843148932210803,0.2843148932210803
96.55,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58303.41367767537,0.1175,0.0,0.0,0.0,0.1175,11.182475,0.1175,11.182475,0.1175,0.1175
116.6125,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58303.41367767537,0.0325,0.0,0.0,0.0,0.0325,3.74505625,0.0325,3.74505625,0.0325,0.0325
133.235,0.4729537233052701,0.9459074466105402,-0.0,1.0,0.0,1.0540925533894598,131.85500000000002,131.85500000000002,58435.268677675376,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124.8225,-0.0,-0.0,-0.0,0.8973665961010275,0.0,0.9459074466105402,110.77317603920109,110.77317603920109,58546.041853714574,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
112.0425,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,58546.041853714574,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.5525,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.58,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.3275,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.9625,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.275,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.3425,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.765,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.67,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.465,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.1425,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.795,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.1975,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58546.041853714574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.9475,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58546.041853714574,0.0825,0.0,0.0,0.0,0.0825,5.739318750000001,0.0825,5.739318750000001,0.0825,0.0825
66.4025,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58546.041853714574,0.1825,0.0,0.0,0.0,0.1825,11.866606250000002,0.1825,11.866606250000002,0.1825,0.1825
60.3,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58546.041853714574,0.3375,0.0,0.0,0.0,0.3375,19.8855,0.3375,19.8855,0.3375,0.3375
34.5675,0.34389769554331123,0.6877953910866225,0.0,0.0,0.6877953910866225,0.0,-24.0609375,-24.0609375,58521.980916214576,0.725,0.725,0.0,0.0,0.725,24.060937499999998,0.725,24.060937499999998,0.0,0.0
20.295,0.800451532730121,1.600903065460242,0.0,0.0,0.9131076743736195,0.0,-18.2056875,-18.2056875,58503.77522871458,0.9625,0.9625,0.0,0.0,0.9625,18.205687500000003,0.9625,18.205687500000003,0.0,0.0
36.2175,1.0,2.0,0.0,0.0,0.3990969345397579,0.0,-14.655617407410608,-14.655617407410608,58489.119611307164,0.5525,0.4206851067789195,0.0,0.0,0.5525,19.24771875,0.5525,19.24771875,0.13181489322108048,0.13181489322108048
66.7725,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58489.119611307164,0.21000000000000002,0.0,0.0,0.0,0.21000000000000002,13.732425000000001,0.21000000000000002,13.732425000000001,0.21000000000000002,0.21000000000000002
75.695,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,58489.119611307164,0.0675,0.0,0.0,0.0,0.0675,5.0162625,0.0675,5.0162625,0.0675,0.0675
89.5975,0.5270462766947299,1.0540925533894598,0.0,0.8973665961010275,0.0,0.9459074466105402,79.16343769154238,79.16343769154238,58568.2830489987,0.015,0.0,0.0,0.0,0.015,1.3232625,0.015,1.3232625,0.015,0.9123665961010275
94.355,-0.0,-0.0,-0.0,1.0,0.0,1.0540925533894598,92.97500000000001,92.97500000000001,58661.2580489987,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.075,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,58661.2580489987,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.35,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,58661.2580489987,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.97,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58661.2580489987,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.07,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58661.2580489987,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
